match_date,strategy,p1_name,p2_name,bet_side,odds,stake,won,pnl,bankroll_after
2026-02-09,flat_random,karolina muchova,tereza valentova,P2,2.72,1.0,0,-1.0,103.575
2026-02-09,flat_random,elina svitolina,anna kalinskaya,P1,1.33,1.0,0,-1.0,102.575
2026-02-09,flat_random,anna kalinskaya,jessica bouzas maneiro,P1,1.29,1.0,1,0.29,102.865
2026-02-09,flat_random,cristina bucsa,dayana yastremska,P2,1.64,1.0,1,0.64,103.505
2026-02-09,flat_random,daria kasatkina,iga swiatek,P1,11.0,1.0,0,-1.0,102.505
2026-02-09,flat_random,iga swiatek,janice tjen,P2,9.75,1.0,0,-1.0,101.505
2026-02-09,flat_random,laura siegemund,varvara gracheva,P2,1.405,1.0,1,0.405,101.91
2026-02-09,flat_random,varvara gracheva,linda noskova,P1,3.1,1.0,1,2.1,104.01
2026-02-09,flat_random,elisabetta cocciaretto,elsa jacquemot,P2,2.65,1.0,0,-1.0,103.01
2026-02-09,flat_random,elisabetta cocciaretto,coco gauff,P1,7.8,1.0,1,6.8,109.81
2026-02-09,flat_random,linda noskova,maya joint,P2,2.8,1.0,0,-1.0,108.81
2026-02-09,flat_random,alexandra eala,tereza valentova,P1,2.6,1.0,0,-1.0,107.81
2026-02-16,flat_random,sorana cirstea,aliaksandra sasnovich,P2,3.28,1.0,0,-1.0,106.81
2026-02-16,flat_random,sorana cirstea,linda noskova,P2,1.68,1.0,0,-1.0,105.81
2026-02-16,flat_random,jessica pegula,elina svitolina,P2,2.34,1.0,0,-1.0,104.81
2026-02-16,flat_random,jessica pegula,varvara gracheva,P1,1.1,1.0,1,0.1,104.91
2026-02-16,flat_random,jessica pegula,clara tauson,P1,1.31,1.0,1,0.31,105.22
2026-02-16,flat_random,elina svitolina,belinda bencic,P1,1.65,1.0,1,0.65,105.87
2026-02-16,flat_random,elina svitolina,paula badosa,P1,1.33,1.0,1,0.33,106.2
2026-02-16,flat_random,elina svitolina,coco gauff,P2,1.67,1.0,0,-1.0,105.2
2026-02-16,flat_random,elina svitolina,antonia ruzic,P1,1.085,1.0,1,0.085,105.285
2026-02-16,flat_random,belinda bencic,jessica bouzas maneiro,P2,5.0,1.0,0,-1.0,104.285
2026-02-16,flat_random,magda linette,eva alexandrova,P2,1.35,1.0,0,-1.0,103.285
2026-02-16,flat_random,anastasia pavlyuchenkova,barbora krejcikova,P1,2.95,1.0,0,-1.0,102.285
2026-02-16,flat_random,paula badosa,katerina siniakova,P1,1.96,1.0,1,0.96,103.245
2026-02-16,flat_random,jaqueline cristian,ella seidel,P2,2.15,1.0,0,-1.0,102.245
2026-02-16,flat_random,jaqueline cristian,petra marcinko,P1,1.68,1.0,1,0.68,102.925
2026-02-16,flat_random,tatjana maria,kimberly birrell,P1,3.575,1.0,0,-1.0,101.925
2026-02-16,flat_random,laura siegemund,daria kasatkina,P2,1.36,1.0,1,0.36,102.285
2026-02-16,flat_random,kimberly birrell,elena rybakina,P2,1.03,1.0,1,0.03,102.315
2026-02-16,flat_random,magdalena frech,peyton stearns,P1,1.7,1.0,0,-1.0,101.315
2026-02-16,flat_random,magda linette,clara tauson,P1,2.96,1.0,0,-1.0,100.315
2026-02-16,flat_random,peyton stearns,clara tauson,P1,2.87,1.0,0,-1.0,99.315
2026-02-16,flat_random,anna kalinskaya,coco gauff,P2,1.48,1.0,1,0.48,99.795
2026-02-16,flat_random,coco gauff,alexandra eala,P2,4.9,1.0,0,-1.0,98.795
2026-02-16,flat_random,elena rybakina,antonia ruzic,P2,9.375,1.0,1,8.375,107.17
2026-02-16,flat_random,emma raducanu,antonia ruzic,P2,3.75,1.0,1,2.75,109.92
2026-02-16,flat_random,dayana yastremska,janice tjen,P2,1.95,1.0,1,0.95,110.87
2026-02-16,flat_random,sorana cirstea,alexandra eala,P1,1.335,1.0,0,-1.0,109.87
2026-02-16,flat_random,jasmine paolini,alexandra eala,P1,1.42,1.0,0,-1.0,108.87
2026-02-16,flat_random,diana shnaider,maya joint,P2,2.9,1.0,0,-1.0,107.87
2026-02-16,flat_random,cristina bucsa,ella seidel,P2,2.15,1.0,1,1.15,109.02
2026-02-16,flat_random,zeynep sonmez,sara bejlek,P2,1.48,1.0,1,0.48,109.5
2026-03-02,flat_random,Ti Townsend,Joanna Garland,P1,1.47,1.0,1,0.47,109.97
2026-03-02,flat_random,Viktoriya Tomova,Katie Boulter,P1,3.8,1.0,0,-1.0,108.97
2026-03-02,flat_random,Rebeka Masarova,Mananchaya Sawangkaew,P1,1.49,1.0,0,-1.0,107.97
2026-03-02,flat_random,Dalma Galfi,Yi Yuan,P1,2.06,1.0,1,1.06,109.03
2026-03-02,flat_random,Priscilla Hon,Renata Zarazua,P2,1.58,1.0,0,-1.0,108.03
2026-03-03,flat_random,Elvina Kalieva,Talia Gibson,P2,1.47,1.0,1,0.47,108.5
2026-03-03,flat_random,Storm Hunter,Sinja Kraus,P1,1.63,1.0,1,0.63,109.13
2026-03-03,flat_random,Himeno Sakatsume,Nikola Bartunkova,P1,2.8,1.0,1,1.8,110.93
2026-03-03,flat_random,Mananchaya Sawangkaew,Marina Stakusic,P2,1.65,1.0,1,0.65,111.58
2026-03-03,flat_random,Kayla Day,Darja Semenistaja,P1,1.88,1.0,1,0.88,112.46
2026-03-03,flat_random,Katie Boulter,Victoria Jimenez Kasintseva,P2,4.15,1.0,1,3.15,115.61
2026-03-03,flat_random,Kamilla Rakhimova,Maria Timofeeva,P2,2.25,1.0,0,-1.0,114.61
2026-03-03,flat_random,Lucrezia Stefanini,Victoria Jimenez Kasintseva,P1,2.3,1.0,0,-1.0,113.61
2026-03-03,flat_random,Storm Hunter,Leolia Jeanjean,P1,1.95,1.0,1,0.95,114.56
2026-03-03,flat_random,David Parry,Lulu Sun,P2,1.52,1.0,0,-1.0,113.56
2026-03-03,flat_random,Ti Townsend,Akasha Urhobo,P2,5.3,1.0,0,-1.0,112.56
2026-03-03,flat_random,Priscilla Hon,Darja Vidmanova,P1,2.35,1.0,0,-1.0,111.56
2026-03-04,flat_random,Anastasia Potapova,Marina Stakusic,P2,1.86,1.0,0,-1.0,110.56
2026-03-04,flat_random,Anastasia Zakharova,Ella Seidel,P2,2.2,1.0,0,-1.0,109.56
2026-03-04,flat_random,Beatriz Haddad Maia,Jessica Bouzas Maneiro,P2,1.63,1.0,1,0.63,110.19
2026-03-04,flat_random,A C G Lonsdale,Ajla Tomljanovic,P1,1.74,1.0,0,-1.0,109.19
2026-03-04,flat_random,Mcclain Kessler,Zeynep Sonmez,P2,2.2,1.0,1,1.2,110.39
2026-03-04,flat_random,Ang Li,Talia Gibson,P2,2.35,1.0,1,1.35,111.74
2026-03-05,flat_random,sorana cirstea,tatjana maria,P1,1.09,1.0,1,0.09,111.83
2026-03-05,flat_random,sorana cirstea,diana shnaider,P1,1.61,1.0,1,0.61,112.44
2026-03-05,flat_random,laura siegemund,petra marcinko,P2,2.05,1.0,0,-1.0,111.44
2026-03-05,flat_random,yulia putintseva,paula badosa,P1,2.62,1.0,1,1.62,113.06
2026-03-05,flat_random,jessica pegula,donna vekic,P1,1.09,1.0,1,0.09,113.15
2026-03-05,flat_random,jessica pegula,belinda bencic,P1,1.54,1.0,1,0.54,113.69
2026-03-05,flat_random,laura siegemund,elina svitolina,P2,1.09,1.0,1,0.09,113.78
2026-03-05,flat_random,elina svitolina,katerina siniakova,P2,3.65,1.0,0,-1.0,112.78
2026-03-05,flat_random,elina svitolina,iga swiatek,P1,3.65,1.0,1,2.65,115.43
2026-03-05,flat_random,donna vekic,tereza valentova,P2,1.47,1.0,0,-1.0,114.43
2026-03-05,flat_random,maria sakkari,lilli tagger,P1,1.46,1.0,1,0.46,114.89
2026-03-05,flat_random,ajla tomljanovic,jasmine paolini,P2,1.47,1.0,1,0.47,115.36
2026-03-05,flat_random,jaqueline cristian,janice tjen,P2,1.71,1.0,0,-1.0,114.36
2026-03-05,flat_random,jaqueline cristian,maya joint,P2,2.3,1.0,0,-1.0,113.36
2026-03-05,flat_random,cristina bucsa,darja vidmanova,P1,1.46,1.0,1,0.46,113.82
2026-03-05,flat_random,kimberly birrell,oksana selekhmeteva,P2,1.71,1.0,0,-1.0,112.82
2026-03-05,flat_random,karolina muchova,antonia ruzic,P1,1.13,1.0,1,0.13,112.95
2026-03-05,flat_random,jaqueline cristian,aryna sabalenka,P2,1.015,1.0,1,0.015,112.965
2026-03-05,flat_random,aryna sabalenka,himeno sakatsume,P1,1.01,1.0,1,0.01,112.975
2026-03-05,flat_random,aryna sabalenka,linda noskova,P1,1.09,1.0,1,0.09,113.065
2026-03-05,flat_random,anna kalinskaya,zeynep sonmez,P1,1.34,1.0,1,0.34,113.405
2026-03-05,flat_random,jessica pegula,elena rybakina,P2,1.52,1.0,1,0.52,113.925
2026-03-05,flat_random,elina svitolina,elena rybakina,P1,3.1,1.0,0,-1.0,112.925
2026-03-05,flat_random,elena rybakina,sonay kartal,P2,5.6,1.0,0,-1.0,111.925
2026-03-05,flat_random,dalma galfi,anna blinkova,P1,1.37,1.0,0,-1.0,110.925
2026-03-05,flat_random,shuai zhang,dayana yastremska,P1,1.86,1.0,0,-1.0,109.925
2026-03-05,flat_random,maria sakkari,iga swiatek,P2,1.21,1.0,1,0.21,110.135
2026-03-05,flat_random,karolina muchova,iga swiatek,P1,2.6,1.0,0,-1.0,109.135
2026-03-05,flat_random,yulia putintseva,clara tauson,P2,1.34,1.0,1,0.34,109.475
2026-03-05,flat_random,sorana cirstea,linda noskova,P2,2.05,1.0,1,1.05,110.525
2026-03-05,flat_random,linda noskova,jessica bouzas maneiro,P1,1.38,1.0,1,0.38,110.905
2026-03-05,flat_random,linda noskova,alexandra eala,P1,1.54,1.0,1,0.54,111.445
2026-03-05,flat_random,madison keys,sonay kartal,P1,1.48,1.0,0,-1.0,110.445
2026-03-05,flat_random,lanlana tararudee,sonay kartal,P2,1.34,1.0,1,0.34,110.785
2026-03-05,flat_random,dayana yastremska,alexandra eala,P2,1.67,1.0,1,0.67,111.455
2026-03-05,flat_random,coco gauff,alexandra eala,P1,1.16,1.0,0,-1.0,110.455
2026-03-05,flat_random,varvara gracheva,lilli tagger,P1,1.63,1.0,0,-1.0,109.455
2026-03-05,flat_random,David Parry,V E Williams,P1,1.24,1.0,1,0.24,109.695
2026-03-05,flat_random,Shuai Zhang,Dayana Yastremska,P1,1.86,1.0,0,-1.0,108.695
2026-03-05,flat_random,Cristina Bucsa,Darja Vidmanova,P2,2.6,1.0,0,-1.0,107.695
2026-03-05,flat_random,Artur Bondar,Elsa Jacquemot,P2,2.5,1.0,0,-1.0,106.695
2026-03-05,flat_random,Laura Siegemund,Petra Marcinko,P1,1.72,1.0,1,0.72,107.415
2026-03-05,flat_random,Alycia Parks,Himeno Sakatsume,P2,2.0,1.0,1,1.0,108.415
2026-03-05,flat_random,Bianca Andreescu,Kamilla Rakhimova,P1,1.72,1.0,0,-1.0,107.415
2026-03-05,flat_random,Kayla Day,F Jones,P1,1.64,1.0,1,0.64,108.055
2026-03-05,flat_random,Magda Linette,Adelina Krueger,P2,1.96,1.0,1,0.96,109.015
2026-03-05,flat_random,Ti Townsend,Marie Bouzkova,P2,1.97,1.0,0,-1.0,108.015
2026-03-05,flat_random,Camilo Osorio,Sloane Stephens,P2,3.6,1.0,0,-1.0,107.015
2026-03-05,flat_random,Dalma Galfi,Anna Blinkova,P1,1.37,1.0,0,-1.0,106.015
2026-03-05,flat_random,Lanlana Tararudee,Sonay Kartal,P1,3.1,1.0,0,-1.0,105.015
2026-03-05,flat_random,Caty Mcnally,Victoria Jimenez Kasintseva,P1,1.42,1.0,0,-1.0,104.015
2026-03-05,flat_random,Jaqueline Cristian,Janice Tjen,P1,2.06,1.0,1,1.06,105.075
2026-03-06,flat_random,Storm Hunter,Magdalena Frech,P2,1.38,1.0,0,-1.0,104.075
2026-03-06,flat_random,Anastasia Zakharova,Emma Raducanu,P2,1.47,1.0,1,0.47,104.545
2026-03-06,flat_random,Ajla Tomljanovic,Xin Yu Wang,P1,1.78,1.0,1,0.78,105.325
2026-03-06,flat_random,Eva Alexandrova,Talia Gibson,P2,2.78,1.0,1,1.78,107.105
2026-03-06,flat_random,Kimberly Birrell,Victoria Mboko,P1,4.9,1.0,0,-1.0,106.105
2026-03-06,flat_random,Emiliana Arango,Hailey Baptiste,P2,1.28,1.0,1,0.28,106.385
2026-03-06,flat_random,Rebecca Sramkova,Katie Volynets,P1,2.07,1.0,0,-1.0,105.385
2026-03-06,flat_random,Jasmine Paolini,Anastasia Potapova,P1,1.37,1.0,1,0.37,105.755
2026-03-06,flat_random,Kamilla Rakhimova,Coco Gauff,P2,1.06,1.0,1,0.06,105.815
2026-03-06,flat_random,Jennifer Brady,Antonia Ruzic,P1,2.72,1.0,0,-1.0,104.815
2026-03-06,flat_random,Katerina Siniakova,Sofia Kenin,P1,1.46,1.0,1,0.46,105.275
2026-03-07,flat_random,Kayla Day,Iga Swiatek,P1,15.0,1.0,0,-1.0,104.275
2026-03-07,flat_random,Naomi Osaka,Victoria Jimenez Kasintseva,P1,1.2,1.0,1,0.2,104.475
2026-03-07,flat_random,Liudmila Samsonova,Adelina Krueger,P1,1.7,1.0,0,-1.0,103.475
2026-03-07,flat_random,Artur Bondar,Karolina Muchova,P1,8.0,1.0,0,-1.0,102.475
2026-03-07,flat_random,Camilo Osorio,Iva Jovic,P2,1.38,1.0,0,-1.0,101.475
2026-03-07,flat_random,Elena Rybakina,Hailey Baptiste,P2,8.0,1.0,0,-1.0,100.475
2026-03-07,flat_random,Anna Blinkova,Amanda Anisimova,P1,10.0,1.0,0,-1.0,99.475
2026-03-07,flat_random,Jelena Ostapenko,Katie Volynets,P1,1.54,1.0,1,0.54,100.015
2026-03-07,flat_random,Elodie Navarro,Sonay Kartal,P2,1.85,1.0,1,0.85,100.865
2026-03-08,flat_random,L Fernandez,Katerina Siniakova,P2,1.755,1.0,1,0.755,101.62
2026-03-08,flat_random,Camilo Osorio,Naomi Osaka,P2,1.48,1.0,1,0.48,102.1
2026-03-08,flat_random,Qinwen Zheng,Antonia Ruzic,P2,3.4,1.0,1,2.4,104.5
2026-03-08,flat_random,Elise Mertens,Cristina Bucsa,P2,2.75,1.0,0,-1.0,103.5
2026-03-08,flat_random,Ti Townsend,Mariya Kostyuk,P1,2.35,1.0,0,-1.0,102.5
2026-03-08,flat_random,Santiago Sierra,Mirra Andreeva,P1,11.5,1.0,0,-1.0,101.5
2026-03-08,flat_random,Madison Keys,David Parry,P2,4.0,1.0,0,-1.0,100.5
2026-03-08,flat_random,Clara Tauson,Talia Gibson,P2,3.75,1.0,1,2.75,103.25
2026-03-09,flat_random,Jessica Pegula,Jelena Ostapenko,P1,1.2,1.0,1,0.2,103.45
2026-03-09,flat_random,Amanda Anisimova,Emma Raducanu,P2,3.5,1.0,0,-1.0,102.45
2026-03-09,flat_random,Katerina Siniakova,Mirra Andreeva,P1,4.9,1.0,1,3.9,106.35
2026-03-09,flat_random,Anna Kalinskaya,Victoria Mboko,P2,1.54,1.0,1,0.54,106.89
2026-03-10,flat_random,Naomi Osaka,Aryna Sabalenka,P2,1.15,1.0,1,0.15,107.04
2026-03-10,flat_random,Elena Rybakina,Mariya Kostyuk,P1,1.26,1.0,1,0.26,107.3
2026-03-10,flat_random,Elina Svitolina,Adelina Krueger,P1,1.25,1.0,1,0.25,107.55
2026-03-10,flat_random,Jasmine Paolini,Talia Gibson,P1,1.38,1.0,0,-1.0,106.55
2026-03-11,flat_random,Amanda Anisimova,Victoria Mboko,P2,2.3,1.0,1,1.3,107.85
2026-03-12,flat_random,Aryna Sabalenka,Victoria Mboko,P2,3.75,1.0,0,-1.0,106.85
2026-03-12,flat_random,Talia Gibson,Linda Noskova,P1,3.65,1.0,0,-1.0,105.85
